,ICICI_Close_ret,Nifty_Close_ret,BankNifty_Close_ret,Gold_Close_ret,USD_INR_ret,Bond_10Y_ret,Bond_5Y_ret,US_10Y_ret,US_5Y_ret,FII_Net_chg,DII_Net_chg,CPI_Index_chg,WPI_Index_chg,Trade_Balance_Billion_USD_chg,Repo_Rate_%_chg,CRR_%_chg,Real_GDP_YoY_Growth_%_chg,Net Profit (₹ Cr)_chg,NII (₹ Cr)_chg
2018-05-15,-0.005983724894421244,-0.00043964284789006357,-4.3453163122353474e-05,-0.021187539583848607,0.0076685230536521955,0.009790910434617448,0.0034209726109427213,0.02798537885796642,0.025273962498420906,-1236.46,-155.89999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16,-0.03633748710654469,-0.005639911268794516,-0.01108520424187464,0.001008046900233056,-0.0044169683118383965,-0.00012654223363926258,-0.0016456741482284221,0.004858343165854107,0.003072220539773302,-180.75,-302.27000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-17,-0.00421433302050671,-0.005451839472282671,-0.00414686054060184,-0.0015513500441079692,-0.00014756880422255242,-0.0027879881194112915,-0.007503055482625846,0.004513205266666295,-0.0006819275687186831,-131.72000000000003,199.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-18,-0.03401798054747465,-0.008111271197454395,-0.007630597525556877,0.0015513500441079395,0.004123717183862156,-0.005727028061803638,-0.008718003934163943,-0.013601264122247738,-0.013736466906272974,664.7900000000001,-279.34000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21,0.011122730970647582,-0.007549869197766206,-0.004834680186892971,0.0,0.0010282777255658433,-0.0033239611274461533,-0.0012884939290701187,-0.0006522684678280014,0.002072554110174826,-329.88,1040.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-22,0.0034508872030999927,0.0018999311888009693,0.0010440339590712534,0.0011619351837768423,-0.0010282777255659324,0.0,0.0024467206848923675,0.0,0.0003449810393350938,-1155.6000000000001,306.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-23,0.006010137014336439,-0.010144631600820039,-0.0036046017995080082,-0.0018596691479237644,0.004984616683494059,0.005109220464138714,0.00525945667518368,-0.020435792069347775,-0.024089140899831493,1340.52,-707.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-24,0.019161321186993888,0.007973610404251362,0.012837324645796445,0.011106864926633073,-0.000877834730840881,0.00279898401563652,0.00802807752306935,-0.007352999207268695,-0.004959251818962755,-390.81999999999994,690.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-25,-0.00690998927057538,0.008646370571623485,0.009820285581702805,-0.0003067912135685513,-0.007935383301409015,-0.009830912243795674,-0.010846785347033538,-0.016915137004044546,-0.01863854905395242,-66.36000000000001,-592.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,0.012102945412223752,0.00784269833741265,0.012884028873256986,0.0,0.0,-0.007081726628195348,-0.004758545407782921,0.0,0.0,-26.769999999999982,129.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-29,-0.03174325284363415,-0.005191899405584954,-0.0135979373724811,-0.0035358204833160823,0.0,0.0021942570920833356,0.00463023335268935,-0.05721866267627388,-0.07044108520672698,387.72999999999996,-439.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,-0.017397837699755846,-0.0017837455774774606,0.002776543582544668,0.002153718916270126,-0.004732336545401236,0.00334663718195638,0.0006413956989817596,0.02638303525919375,0.03696367493188125,-879.5800000000002,-85.92000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,0.003153976310186594,0.011409765823805856,0.02358790690947259,-0.0010762796451007667,-0.0008898117152426687,0.0056381492258589004,0.004605944683234001,-0.007062169466406977,-0.00337270798276047,1271.6000000000001,-758.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,0.012171812687124577,-0.003728031736138272,-0.009819443411111383,-0.004084885026490751,-0.006101663398085255,0.0028071984748413666,0.0008931420051453768,0.02553924154351703,0.02739893064929393,0.0,0.0,0.6429683834589667,0.6395340867257466,-2.0336355048577626,0.16785942909803234,0.0,0.0,0.0,0.0
2018-06-04,-0.00885323060417487,-0.00634948413268003,-0.01644026860193102,-0.0013138633414813785,0.0008952552075114304,0.0035614385138171877,0.005976240051549329,0.01440356011894161,0.017020207983238188,-509.54,1571.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-05,-0.009284518102377449,-0.003331469647161854,-0.0002495158297409954,0.0033969186184965657,0.0010434524312632376,-0.005346925533239592,-0.004701705084215818,-0.0061476033944913,-0.008292818826076588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-06,-0.000704339064099869,0.00860056590990892,0.004431862596945665,-0.00030835151545212326,-0.003731626093063569,0.01053911094565727,0.00975988481156837,0.01900294578032779,0.01829643125272138,443.45000000000005,-593.1400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,0.024357674523325407,0.007803071219768874,0.005680258401669294,0.001232741993758485,0.004922811463216652,0.009553812454585421,0.01041480020529286,-0.014218187031905733,-0.012880326157931356,-886.78,768.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,-0.009151566720570901,-6.49348765086917e-05,-0.0025090085430083415,-0.0004620884269374544,0.005342844410495446,-0.00577165968583964,-0.004253196303987216,0.0013628446460691604,-0.0007204089018396989,1216.8799999999999,-1262.1799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-11,-0.0064385468386247355,0.0017907833428202438,8.321336498562184e-05,0.0006161331177777786,-0.0014812623060952946,0.002011314317265366,0.0018786404172599306,0.006786582120118208,0.00968268268680912,-748.41,-99.94999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-12,0.003485325955368901,0.005168752278609608,0.005787681940438177,-0.0029298778307513215,0.00029642804426356954,0.000376671484144747,0.0024993764573194243,0.0,0.0021390531574554173,572.18,-508.46999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,0.011589039552081463,0.001276578356983104,0.0013408340266919984,0.0013889267881947254,0.0017767253711506276,-0.004529449112695882,-0.008901205890498023,0.006740834717349676,0.011331504541736832,-143.24,876.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14,-0.020852351878734823,-0.004491210136474933,-0.0030279015180400617,0.005459643319964293,0.0002958142308216283,0.00188976434192285,0.003143272846378719,-0.010467729685796089,-0.008486589073848933,-1302.07,89.41000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,-0.007932875588615412,0.0008924907821071907,-0.005468125900728016,-0.022804078760698156,0.0064858717930198,-0.007073415875726736,-0.006675508132396156,-0.007495801339612348,-0.006055213485164545,-151.9000000000001,-15.180000000000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18,0.03649409086497718,-0.0016514905857463397,-0.0003066518745526529,0.0012544894477869528,0.0005875440827069019,-0.0015222633917653223,0.0018938204006304286,0.0006837926458485917,0.0,770.3100000000001,263.09000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19,-0.0006832625939513456,-0.00831229035595547,-0.005450430416898811,-0.0004702371770622632,0.00293255342127772,-0.0017789077118082104,-0.0023994454904067526,-0.011342355917959577,-0.011498533062959991,-570.4900000000001,-170.42000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,0.0013655168560501012,0.005734879851344152,0.01105386638168912,-0.0034553391851679326,-0.0035200975039846216,-0.00458891818667802,-0.004181190760401046,0.012025599883803698,0.010426139406837497,-1117.69,819.9700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21,0.01607073025504529,-0.002877330145384961,-0.0022901191528594857,-0.003151594283591868,-0.0017647063403219184,-0.0070517633075073876,-0.010722594436645227,-0.010643842514902645,-0.010426139406837499,3569.36,-810.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22,0.009021079719592833,0.00748973404895337,0.010134608905889,0.00015787362465893563,-0.0008835223664123647,0.006029137627183255,0.0071611559228280065,0.001035025413422855,0.0025266101230894855,-2470.19,442.18999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25,-0.037100850487511064,-0.0055039602444048865,-0.005888380492384405,-0.0014212784296392148,0.003088919128849876,0.0006392635901393054,0.0011461319306225416,-0.00865809562843535,-0.011238073371069654,1542.1200000000001,-1191.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26,-0.005538276388781915,0.0006223592623338975,-0.00030069094541911257,-0.007136657182704904,0.0032258092488825687,0.0006388551932608775,-0.0003818980378666191,0.0017376596349698986,0.0018211172687958759,-737.0799999999999,324.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,-0.03191677379119988,-0.009118299083682797,-0.006725102529037726,-0.003028556328446318,0.004673588176785294,0.005350331234536154,0.0049533345704473545,-0.018574289582020998,-0.01873328629133306,605.8399999999999,-153.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-28,-0.02779709798132572,-0.007742169031781291,-0.0037461911553596725,-0.003999045403677075,0.00261932629384539,0.00809823481805912,0.010836799599878535,0.007049723126665966,0.010695305104235176,-1018.95,358.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-29,0.014630528506841326,0.011754146307527904,0.0015031687434405242,0.00280101008486938,-0.00509945011234936,-0.004040919755534171,-0.00427029033746458,0.0007022800530820923,0.001832463773395846,794.36,1820.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-02,0.0072360560808417225,-0.005334194556937323,-0.005091723659746237,-0.009232934241235006,0.0046633719020809546,0.001138160097572784,0.009021487072135079,0.0059492599621739466,0.00802341084537002,-865.35,-1801.6399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-03,-0.01635494897232224,0.003989347109783859,-0.0009994003312865135,0.009472597636754327,-0.002912057969345928,-0.0036720522426397857,-0.0006238692572426064,-0.009817707872011413,-0.008389617598057534,302.72,-51.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-04,0.0012815572084414382,0.0065208102070441875,0.00873329432610664,0.0,0.0,-0.003940265663556541,0.00012480499236158465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,-0.006240800635654904,-0.0018727438548922296,0.0026201004032602396,0.004543890146389284,0.004510082570330125,0.005714664101229265,0.00448263731566315,0.000704422378867417,0.004021178173818765,84.53999999999996,627.8900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-06,-0.005539230726672171,0.002128052526818883,-0.0003566713293856619,-0.0023889164756203734,-0.0013072846658065932,-0.003424878086132097,-0.001118776920721788,-0.003173984155653248,-0.006588562453767443,109.84000000000003,160.66000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,0.004249528240138852,0.007421810355794803,0.009745283532738097,0.003024939992368851,-0.002036956909751939,0.002538072428470871,0.0003730647310568948,0.01019155035659162,0.010593722128337962,562.96,-255.44000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-10,0.008079388962834696,0.008655921796766377,0.005265821820458665,-0.0034236481676053563,0.001455392485102742,0.0012666246151929834,-0.00024869435591975486,0.004535159314688068,0.007241154130765434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,-0.017154300418601044,9.589206004582807e-05,-0.0029175734772131524,-0.008812040976282251,-0.0008729812863448423,-0.003550599723023552,-0.003238667504495717,-0.010848715107242194,-0.011611184282106031,-6.540000000000003,-915.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,0.013122823819574095,0.006817985187144955,0.00781361015011619,0.0017685920911130215,-0.002623525772384592,-0.011755821559651982,-0.01116629129327309,0.003863013798822902,0.005459560263688001,-848.42,215.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,-0.01685070331604027,-0.00039014473464332456,-0.0033579151126444276,-0.004346802680328338,-0.0011682244319264163,0.001412883158420869,0.003023433897997351,-0.007741008362860213,-0.010215380980209741,-287.2500000000001,629.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,-0.0322608836160021,-0.007474230051277428,-0.009555080730652386,-0.0012108005108086726,0.002335085707846783,0.0011545123468248784,0.0020105560932120394,0.009492055727096063,0.009852278442946179,478.97000000000014,-942.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,0.027393830348139737,0.006489019959189796,0.012230049355684475,-0.010065857197482181,-0.0026273551823808093,-0.00694715260298549,-0.007181133222172354,0.002097184212783557,0.0032626684762209414,-48.31000000000006,910.3599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,-0.01417391713496941,-0.0025103689537061304,-0.004720777216191265,0.0004894760752293569,0.002918857880845029,0.0007742934959046463,0.00012643024228228394,0.0038333965140465004,0.0018079470170435114,769.6700000000001,-729.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,-0.005726313527160063,-0.00212882431847883,-0.0034003449845028434,-0.00318538620092535,0.00566738420220687,0.004247930697496483,0.0035335725813110445,-0.009786906820385122,-0.010167073219689033,-411.37,359.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,0.017457552968736013,0.004834521296150269,0.0031138082728333428,0.005791423271754504,-0.00392015021082284,0.0,-0.0005040322687352213,0.01671933700760636,0.01016707321968908,625.96,-520.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,0.03602519333975575,0.0067481562013002455,0.005009194170981959,-0.004483398583975911,0.0014536999216509781,0.0032061585656329005,0.0030203899125985033,0.023891899065197873,0.021444775214346196,-50.89999999999998,175.54999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,-0.004364563347004617,0.004460126536742217,-0.0012504187781837862,-8.16827362195705e-05,0.0014515897453805473,-0.0033346189678906445,-0.003524676357980296,-0.005410913768836917,-0.0035423310874527192,-155.03,388.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,0.0010928412584822384,-0.00020657268750096133,0.002107224721416994,0.006109251967322684,-0.0031962834127193737,0.0001284604022576654,0.0016380020042383698,-0.004417941951038778,-0.001420521169921752,-1300.09,-416.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,0.039269826725280815,0.0031660038191820943,0.013781110956009587,-0.004966001498039611,-0.0008734896464539931,-0.0033453453741493873,-0.004795566989559625,0.01319585915945589,0.01551517346528067,3595.5954599252427,-2123.3767107782205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,0.02608772290954051,0.00989507665693427,0.008284835736523555,-0.0022060331796797134,-0.0008742532977064629,0.002702878278488016,0.00202198982070722,-0.00505472571785329,-0.0042076092690951725,-1715.5200000000002,2123.592823322183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,0.04713217886776326,0.0036463779405013436,0.007505766669665511,-0.0010638134681618262,0.0,0.001284521692356619,0.0006310342861005747,0.005054725717853446,0.0014044765649135296,-972.0899999999999,-357.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,-0.01013740481426544,0.003258965149071806,-0.002821536223864667,0.001963110932089534,-0.0008750182853766193,-0.0023133283674632034,-0.0035389319037856574,-0.003704304012007108,-0.0007019498559798697,806.25,-339.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,-0.016403437640350366,-0.0009073639087465626,-0.006053071336213982,-0.004750931950486037,-0.002483384520760225,-0.009177340958080727,-0.011588795726303681,0.013072093058512244,0.009435663286991665,120.62,84.57,0.6429683834589667,0.6395340867257466,1.7735899999999987,0.16785942909803234,0.0,0.0,0.0,0.0
2018-08-02,-0.0025089717943501113,-0.008985979419681003,-0.008758566361341598,-0.006011999848421064,0.0037956249948406205,0.002593698769565832,0.0012800821000394972,-0.005677076430379147,-0.007681628091066021,-2989.92,2123.592823322183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,0.021374434230999963,0.010271892255968624,0.012335919836211849,0.002969299191421566,-0.0013122404740803979,0.005424968096864433,0.0038304439071427518,-0.0111130935431814,-0.013053613281055896,1932.2900000000002,-1698.3300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,0.03257830187567942,0.0023122852731850252,0.007302993478784221,-0.0046227387549226465,0.004076883922871265,0.0006438735654805418,0.0006369832688784162,-0.005092560597365941,-0.003557453236140735,142.3,-215.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,-0.006207729810298028,0.00020640403976921495,-0.0008104030953793014,0.0008270615145103922,-0.0029103629390305067,0.002314518199240128,0.0017813975954030577,0.011842495279547985,0.012396151428339292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,0.01756783068442189,0.005302224530419492,0.006669833374478226,0.0024770882622964334,0.0004370947836765232,-0.0005138746259020976,-0.0020361422153006834,-0.0006729789817108446,-0.00105653149721708,791.13,-429.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,0.043892139199132124,0.0018062450766348273,0.009135880672379344,-0.0005773983842617266,0.001310139207707562,-0.004765900693529916,-0.004596535161438176,-0.012191147930566647,-0.008848082947362976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,-0.013301126774655865,-0.003598242758917501,-0.006936017552957415,-0.0006603787513001009,0.0020345886977874567,0.001161365379905305,-0.0012805738720140622,-0.02693527114680815,-0.029949900441316978,-2373.7,1943.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,-0.011323840450266288,-0.006473508743511776,-0.011797614984715652,-0.01648382857584301,0.01261634992810294,0.008859273454206321,0.007404604238803727,0.00697595441731299,0.006207783291916825,833.2099999999999,-1757.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,0.022972065132370312,0.00696331478277028,0.00814456117607284,0.0014259543053397558,-0.001000214415029303,-0.0006393453321805859,-0.00025442055855339385,0.006236987381868005,0.007254286853657164,593.02,175.18000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,0.0,0.0,0.0,-0.013077596207343322,-0.000428969764210143,0.0,0.0,-0.014964602553261201,-0.01566230644421826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,0.005549358484305912,-0.004386464262815843,-0.006988564593145199,-0.0011046853781724766,0.0038541193950499906,0.00548505744085633,0.007857092758609713,0.006639917193100982,0.008771960465033831,-446.24000000000007,-257.69000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,0.01690681968380781,0.007499242877784467,0.010794529228408643,0.0002550676550167926,-0.0014257202300966409,0.0,0.0,0.0006963283902924484,0.001454613681999744,972.3900000000001,18.109999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,-0.004569234741998503,0.007036623669863275,0.005166384571508768,0.008716721391922366,-0.003573218980886622,-0.0029301250341796895,-0.0020217343252311695,-0.017556614410818783,-0.018335750494905177,-630.35,441.33000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,0.0011811635917708722,0.001656418678663017,-0.0005784248259979195,0.0048751266583741855,0.00014317417162383603,-0.001404404954738673,-0.0015189876338383872,0.007411414429968839,0.00884315562580739,737.29,-395.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,0.0,0.0,0.0,0.0030977237750973805,0.0,0.0,0.0,-0.007411414429968832,-0.007363796285813093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-23,-0.004881341282599694,0.001023563041648874,-0.008172647364779009,-0.0078043853831430325,0.0034300448092627568,0.006621697440849953,0.0056843455023209265,-0.0007086658774895986,0.0029519936162360674,178.95999999999998,-55.870000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,-0.016670773826527804,-0.0022169894415104054,-0.0069170514728691575,0.01612874843926602,-0.001856480361832237,-0.0010158731032378335,-0.00012596838210279242,0.0017708083099034465,0.003677823391641294,-508.99,762.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,0.029104387416204944,0.011600654595540067,0.015312581615464983,0.0022357075658587097,0.002854697913526219,0.002917858080342174,0.001258970328696964,0.007754735474059804,0.007679653385963636,328.3,212.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,-0.0029464191120240854,0.003973450407027797,0.00019284853969734532,-0.001324264032107223,-0.0009982175516941158,0.00012667046694990426,0.001383039134141749,0.01256123028510464,0.010509263181344087,-413.57000000000005,-1316.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-29,0.005150457386905081,-0.003977710157774837,-0.0016126145019746286,-0.002404764527759338,0.0062580207078544135,0.002909000976333448,0.0013811289784114776,0.0,0.0021606209589395786,-1254.82,1313.6399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,0.010803064597438966,-0.0012923772322029556,-0.004290961541542634,-0.0056615328697090395,0.0029730325572467045,0.0015143869628177719,0.0010032606810911305,-0.008356653095447603,-0.009033433266866115,2373.88,-2123.3767107782205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
